Pos,ID,Name,BV,SV,Team,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,19_xMins,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts,18_Pts,19_Pts
M,485,Gordon,7.5,7.5,Newcastle,71.25,71.25,65.55,64.50,66.90,66.90,66.90,60.75,60.75,60.75,4.96,4.39,3.62,3.73,4.43,4.98,4.13,3.84,3.49,4.00
M,486,Elanga,6.7,6.7,Newcastle,38.10,38.10,38.10,38.10,38.10,38.10,38.10,38.10,38.10,38.10,2.36,2.09,1.94,1.97,2.21,2.49,2.12,2.15,2.02,2.25
M,487,Barnes,6.3,6.3,Newcastle,39.75,39.75,33.45,30.75,27.60,27.60,27.60,27.60,27.60,27.60,2.52,2.25,1.83,1.68,1.67,1.86,1.58,1.64,1.50,1.69
M,488,Bruno G.,6.5,6.5,Newcastle,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,3.87,3.61,3.18,3.66,3.95,4.00,3.64,3.54,3.38,3.69
M,489,J.Murphy,6.1,6.1,Newcastle,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,2.87,2.60,2.43,2.47,2.75,3.06,2.63,2.69,2.46,2.79
M,490,Joelinton,5.9,5.9,Newcastle,60.30,60.30,60.30,60.30,60.30,60.30,60.30,60.30,60.30,60.30,2.90,2.72,2.43,2.80,3.03,2.97,2.79,2.74,2.56,2.78
M,491,Tonali,5.4,5.4,Newcastle,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.56,3.33,2.99,3.46,3.72,3.69,3.40,3.32,3.10,3.40
M,493,Longstaff,4.9,4.9,Leeds United,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,2.75,3.16,3.03,2.49,3.13,3.08,3.09,3.53,3.27,3.04
M,494,Willock,5.0,5.0,Newcastle,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,0.42,0.39,0.37,0.38,0.41,0.43,0.40,0.40,0.38,0.41
M,497,L.Miley,4.4,4.4,Newcastle,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,0.65,0.63,0.60,0.61,0.64,0.67,0.62,0.63,0.61,0.64
F,499,Isak,10.4,10.4,Liverpool,0.00,31.80,72.60,72.60,72.60,72.60,72.60,75.75,75.75,75.75,0.00,1.68,4.83,4.56,4.89,4.20,4.58,4.70,5.66,5.29
F,500,Osula,5.5,5.5,Newcastle,0.00,0.00,11.40,11.40,11.40,11.40,11.40,26.10,26.10,26.10,0.00,0.00,0.57,0.57,0.64,0.69,0.60,1.37,1.30,1.39
F,501,Neave,4.4,4.4,Newcastle,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,502,Sels,4.8,4.8,Nott'm Forest,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.85,3.45,2.47,3.12,3.42,3.23,3.21,3.12,2.66,3.62
D,505,Milenković,5.2,5.2,Nott'm Forest,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.80,3.75,2.68,3.18,3.89,3.25,3.50,3.48,2.36,3.93
D,506,Murillo,5.3,5.3,Nott'm Forest,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,2.83,3.87,2.72,3.19,3.97,3.33,3.48,3.54,2.41,4.02
D,507,Aina,4.7,4.7,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,508,N.Williams,4.7,4.7,Nott'm Forest,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,2.43,3.41,2.13,2.92,3.47,2.84,3.11,2.93,2.20,3.41
D,510,Jair Cunha,4.3,4.3,Nott'm Forest,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,0.37,0.43,0.35,0.39,0.44,0.39,0.41,0.40,0.34,0.43
D,511,Morato,4.4,4.4,Nott'm Forest,39.60,31.95,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,1.24,1.30,0.77,0.86,1.00,0.87,0.92,0.91,0.69,1.00
D,513,Abbott,3.9,3.9,Nott'm Forest,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,514,Boly,3.9,3.9,Nott'm Forest,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.20,0.22,0.20,0.21,0.23,0.21,0.21,0.21,0.18,0.23
M,515,Gibbs-White,7.3,7.3,Nott'm Forest,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,3.82,4.08,3.18,3.78,3.72,3.43,3.78,3.43,3.17,3.82
M,516,Hudson-Odoi,5.8,5.8,Nott'm Forest,70.05,66.90,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,2.96,3.08,1.54,1.74,1.74,1.61,1.75,1.64,1.58,1.78
M,517,Anderson,5.3,5.3,Nott'm Forest,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,3.82,4.51,3.91,4.21,4.27,3.89,4.20,3.97,3.60,4.66
M,519,Dominguez,5.0,5.0,Nott'm Forest,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.46,0.47,0.44,0.46,0.46,0.45,0.47,0.44,0.43,0.47
M,521,Sangaré,4.9,4.9,Nott'm Forest,19.20,19.20,19.20,19.20,19.20,19.20,19.20,0.00,0.00,0.00,0.62,0.69,0.64,0.66,0.67,0.64,0.67,0.00,0.00,0.00
M,522,Yates,4.7,4.7,Nott'm Forest,13.05,13.05,13.05,13.05,13.05,13.05,13.05,30.60,30.60,30.60,0.48,0.52,0.46,0.50,0.50,0.47,0.50,1.10,1.04,1.24
F,525,Wood,7.2,7.2,Nott'm Forest,0.00,29.70,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,0.00,1.76,2.81,3.45,3.30,3.00,3.43,3.01,3.03,3.33
F,526,Igor Jesus,5.8,5.8,Nott'm Forest,61.05,46.65,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,2.96,2.35,1.31,1.55,1.49,1.39,1.54,1.39,1.38,1.49
F,527,Awoniyi,5.2,5.2,Nott'm Forest,33.30,22.50,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,1.61,1.15,0.43,0.49,0.48,0.45,0.49,0.46,0.44,0.48
G,528,Patterson,4.3,4.3,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03
G,529,Moore,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,530,Nna Noukeu,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,531,Ballard,4.6,4.6,Sunderland,54.30,46.35,46.35,46.35,46.35,46.35,46.35,78.30,78.30,78.30,2.87,1.90,2.32,2.22,1.79,1.63,2.09,3.03,3.73,2.60
D,532,Hume,4.5,4.5,Sunderland,82.20,82.20,82.20,82.20,82.20,82.20,82.20,87.75,87.75,87.75,3.78,2.40,3.39,3.31,2.49,1.95,3.15,2.80,3.78,2.53
D,533,Alese,4.0,4.0,Sunderland,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.16,0.14,0.15,0.15,0.14,0.13,0.14,0.14,0.15,0.14
D,534,Anderson,3.9,3.9,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,535,Cirkin,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,536,Hjelde,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,538,Johnson,3.9,3.9,Sunderland,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.08,0.07,0.08,0.08,0.07,0.06,0.07,0.07,0.08,0.06
D,539,O'Nien,4.0,4.0,Sunderland,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,0.26,0.23,0.25,0.25,0.23,0.22,0.24,0.23,0.25,0.22
D,540,Pembele,3.9,3.9,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,541,Reinildo,4.0,4.0,Sunderland,79.80,79.80,79.80,79.80,79.80,79.80,79.80,0.00,0.00,0.00,3.06,2.28,2.75,2.74,2.17,1.49,2.40,0.00,0.00,0.00
M,543,Adingra,5.1,5.1,Sunderland,31.20,31.20,31.20,31.20,31.20,31.20,31.20,0.00,0.00,0.00,1.58,1.25,1.40,1.50,1.33,1.24,1.41,0.00,0.00,0.00
M,544,Diarra,5.3,5.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,547,E.Le Fée,4.9,4.9,Sunderland,79.80,79.80,79.80,79.80,79.80,79.80,79.80,83.55,83.55,83.55,4.43,3.28,3.83,4.15,3.66,3.10,3.98,3.80,4.25,3.56
M,548,Mundle,4.9,4.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.25,20.25,20.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.75,0.69
M,549,Neil,4.8,4.8,Sunderland,10.05,10.05,10.05,10.05,10.05,10.05,10.05,52.35,52.35,52.35,0.37,0.33,0.34,0.35,0.34,0.33,0.35,1.72,1.82,1.56
M,550,Poveda,4.8,4.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,551,Rigg,4.8,4.8,Sunderland,17.55,17.55,17.55,17.55,17.55,17.55,17.55,72.30,72.30,72.30,0.78,0.66,0.71,0.75,0.67,0.65,0.72,2.57,2.92,2.47
M,552,Sadiki,5.0,5.0,Sunderland,83.85,83.85,83.85,83.85,83.85,83.85,83.85,0.00,0.00,0.00,3.15,2.47,2.83,2.96,2.80,2.32,2.97,0.00,0.00,0.00
M,553,Talbi,5.0,5.0,Sunderland,39.90,39.90,39.90,39.90,39.90,39.90,39.90,0.00,0.00,0.00,1.94,1.56,1.76,1.90,1.62,1.56,1.77,0.00,0.00,0.00
M,554,Ba,4.3,4.3,Sunderland,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06
M,557,H.Jones,4.4,4.4,Sunderland,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0.08,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.08,0.07
M,558,Matete,4.4,4.4,Sunderland,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
F,560,Isidor,5.6,5.6,Sunderland,71.55,71.55,71.55,71.55,71.55,71.55,71.55,79.35,78.45,78.45,3.50,2.78,3.08,3.45,2.85,2.75,3.17,3.25,3.58,3.12
F,561,Mayenda,5.4,5.4,Sunderland,12.15,12.15,12.15,12.15,12.15,12.15,12.15,67.95,67.05,67.05,0.65,0.54,0.58,0.64,0.54,0.53,0.59,2.85,3.08,2.68
F,562,Abdullahi,4.3,4.3,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
G,565,Vicario,5.1,5.1,Spurs,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.28,3.14,2.21,3.67,2.60,3.66,3.28,2.91,2.94,3.33
G,566,Austin,3.9,3.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,567,Kinsky,3.9,3.9,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,568,Pedro Porro,5.5,5.5,Spurs,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,3.44,3.36,2.73,4.21,3.11,4.10,3.47,3.12,3.18,3.58
D,569,Romero,5.0,5.0,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.02,3.18,2.77,3.95,2.84,3.76,3.13,2.75,3.45,3.30
D,570,Danso,4.3,4.3,Spurs,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,0.64,0.67,0.63,0.75,0.62,0.72,0.66,0.62,0.69,0.67
D,571,Davies,4.3,4.3,Spurs,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,0.13,0.13,0.12,0.14,0.12,0.14,0.13,0.13,0.13,0.13
D,572,Dragusin,4.5,4.5,Spurs,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05
D,573,Spence,4.5,4.5,Spurs,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.13,1.15,0.95,1.34,1.00,1.31,1.17,1.06,1.08,1.17
D,574,Udogie,4.4,4.4,Spurs,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,2.66,2.70,2.19,3.36,2.32,3.25,2.81,2.47,2.53,2.80
D,575,Van de Ven,4.7,4.7,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,2.79,2.98,2.54,3.71,2.59,3.50,2.99,2.57,3.22,3.06
D,577,Takai,4.0,4.0,Spurs,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,580,Johnson,6.7,6.7,Spurs,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,1.78,1.85,1.39,1.87,1.56,1.95,1.74,1.71,1.66,1.75
M,581,Maddison,6.9,6.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,582,Kudus,6.7,6.7,Spurs,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,3.95,4.03,3.25,4.23,3.49,4.33,3.74,3.73,3.60,3.86
M,583,Kulusevski,6.4,6.4,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,584,Tel,6.3,6.3,Spurs,33.75,33.75,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,1.83,1.88,1.29,1.73,1.44,1.85,1.62,1.60,1.54,1.61
M,585,Bentancur,5.3,5.3,Spurs,73.05,73.05,73.05,73.05,73.05,73.05,73.05,67.80,67.80,67.80,2.65,2.64,2.71,3.02,2.82,3.12,2.62,2.56,2.77,2.64
M,586,Bergvall,5.4,5.4,Spurs,24.30,24.30,24.30,24.30,24.30,24.30,24.30,66.90,66.90,66.90,0.89,0.91,0.83,0.95,0.87,0.96,0.89,2.30,2.43,2.39
M,587,Bissouma,5.2,5.2,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,588,Odobert,5.3,5.3,Spurs,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,1.52,1.57,1.25,1.60,1.37,1.64,1.48,1.46,1.44,1.50
M,591,Gray,4.8,4.8,Spurs,9.60,9.60,9.60,9.60,9.60,9.60,9.60,28.80,28.80,28.80,0.32,0.32,0.32,0.34,0.32,0.35,0.32,0.95,0.99,0.97
M,593,P.M.Sarr,4.9,4.9,Spurs,30.60,30.60,30.60,30.60,30.60,30.60,30.60,0.00,0.00,0.00,1.17,1.20,1.07,1.25,1.13,1.28,1.15,0.00,0.00,0.00
M,595,Olusesi,4.4,4.4,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,596,Solanke,7.2,7.2,Spurs,0.00,0.00,38.10,38.10,38.10,38.10,38.10,38.10,38.10,38.10,0.00,0.00,1.59,2.20,1.79,2.30,2.02,2.04,1.95,2.09
F,597,Richarlison,6.5,6.5,Spurs,43.20,43.20,30.90,30.90,30.90,30.90,30.90,30.90,30.90,30.90,2.26,2.34,1.25,1.70,1.40,1.77,1.60,1.57,1.53,1.61
F,599,Scarlett,4.3,4.3,Spurs,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03
G,600,Areola,4.3,4.3,West Ham,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,2.40,3.64,2.74,2.66,2.52,2.49,3.04,2.10,3.27,2.86
G,602,Hegyi,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,603,Diouf,4.4,4.4,West Ham,81.15,81.15,81.15,81.15,79.20,79.20,79.20,0.00,0.00,0.00,2.19,3.74,2.35,2.34,2.12,2.21,2.84,0.00,0.00,0.00
D,605,Kilman,4.3,4.3,West Ham,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.43,3.87,3.20,2.70,2.84,3.09,3.46,1.75,3.84,3.27
D,606,Mavropanos,4.4,4.4,West Ham,0.00,0.00,47.10,47.10,47.10,70.95,66.00,66.00,66.00,70.95,0.00,0.00,2.04,1.79,1.83,2.87,2.99,1.68,3.30,3.08
D,608,Scarles,4.4,4.4,West Ham,0.00,0.00,0.00,0.00,18.15,18.15,18.15,83.25,83.25,83.25,0.00,0.00,0.00,0.00,0.62,0.63,0.70,1.89,3.42,2.83
D,609,Todibo,4.3,4.3,West Ham,84.75,84.75,50.25,50.25,50.25,45.75,33.00,33.00,33.00,45.75,2.09,3.41,1.66,1.41,1.46,1.54,1.26,0.78,1.36,1.65
D,610,Wan-Bissaka,4.3,4.3,West Ham,71.10,71.10,71.10,71.10,67.65,67.65,67.65,0.00,0.00,0.00,2.05,3.19,2.10,2.12,1.91,2.01,2.36,0.00,0.00,0.00
M,612,L.Paquetá,5.9,5.9,West Ham,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,3.59,4.36,3.49,3.87,3.58,3.53,3.87,2.98,4.05,3.90
M,613,Souček,5.7,5.7,West Ham,77.40,77.40,71.10,71.10,71.10,71.10,71.10,71.10,71.10,71.10,2.79,3.25,2.49,2.78,2.55,2.57,2.76,2.21,2.85,2.76
M,614,Ward-Prowse,5.7,5.7,West Ham,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12
M,615,Summerville,5.5,5.5,West Ham,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.45,2.90,3.78,2.93,3.13,2.88,3.09,3.19,2.69,3.34,3.24
M,618,G.Rodriguez,4.8,4.8,West Ham,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,0.39,0.41,0.40,0.41,0.41,0.40,0.40,0.36,0.42,0.40
M,619,L.Guilherme,4.9,4.9,West Ham,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,0.43,0.48,0.42,0.43,0.42,0.42,0.44,0.40,0.45,0.44
M,620,Earthy,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,621,Irving,4.4,4.4,West Ham,52.20,52.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,1.77,2.06,1.37,1.44,1.37,1.40,1.44,1.20,1.52,1.46
M,623,Potts,4.4,4.4,West Ham,23.70,23.70,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,0.81,0.91,0.73,0.74,0.73,0.72,0.74,0.64,0.77,0.74
F,624,Bowen,7.8,7.8,West Ham,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,3.67,4.76,3.66,3.78,3.66,3.63,4.01,3.17,4.07,4.07
F,625,Füllkrug,5.6,5.6,West Ham,0.00,0.00,64.95,64.95,64.95,64.95,64.95,64.95,64.95,64.95,0.00,0.00,2.53,2.63,2.55,2.52,2.78,2.29,2.80,2.81
F,626,Marshall,4.4,4.4,West Ham,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,0.44,0.52,0.42,0.43,0.43,0.43,0.46,0.39,0.47,0.47
G,627,Johnstone,4.5,4.5,Wolves,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.85,2.90,3.12,2.87,3.40,2.99,2.21,3.40,2.49,2.70
G,628,José Sá,4.4,4.4,Wolves,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02
G,629,Bentley,4.0,4.0,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,630,King,3.9,3.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,631,Agbadou,4.3,4.3,Wolves,15.75,15.75,15.75,15.75,15.75,15.75,15.75,0.00,0.00,0.00,0.62,0.55,0.69,0.59,0.61,0.60,0.49,0.00,0.00,0.00
D,632,Doherty,4.4,4.4,Wolves,0.00,34.50,34.50,34.50,34.50,34.50,34.50,58.35,58.35,58.35,0.00,1.11,1.36,1.19,1.47,1.25,1.08,2.57,1.72,1.79
D,633,H.Bueno,4.4,4.4,Wolves,77.85,77.85,77.85,77.85,77.85,77.85,77.85,75.90,75.90,75.90,2.84,2.36,3.11,2.58,3.31,2.72,2.87,3.22,2.19,2.37
D,634,Mosquera,4.4,4.4,Wolves,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.31,0.29,0.33,0.30,0.32,0.31,0.27,0.32,0.28,0.30
D,635,R.Gomes,4.5,4.5,Wolves,0.00,61.50,61.50,61.50,61.50,61.50,61.50,61.50,61.50,61.50,0.00,2.15,2.93,2.48,3.17,2.64,1.84,3.17,1.94,2.26
D,636,S.Bueno,4.4,4.4,Wolves,77.85,77.85,77.85,77.85,77.85,77.85,77.85,78.60,78.60,78.60,3.02,2.40,3.58,2.66,3.06,2.76,1.92,3.14,1.95,2.55
D,637,Toti,4.3,4.3,Wolves,13.50,13.50,13.50,13.50,13.50,13.50,13.50,24.75,24.75,24.75,0.44,0.41,0.48,0.42,0.45,0.44,0.38,0.86,0.65,0.75
D,638,Hoever,3.9,3.9,Wolves,43.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,1.63,1.00,1.33,1.17,1.42,1.23,0.82,1.43,0.90,1.05
D,641,Pond,3.9,3.9,Wolves,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.08,0.07,0.08
M,642,Hee Chan,5.8,5.8,Wolves,55.65,45.60,45.60,45.60,45.60,45.60,45.60,48.60,48.60,48.60,2.38,1.92,2.13,1.96,2.28,2.16,1.69,2.44,1.98,2.13
M,643,André,5.4,5.4,Wolves,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,2.91,2.78,3.40,3.05,2.68,2.68,2.57,2.75,2.33,3.01
M,644,Bellegarde,5.2,5.2,Wolves,48.60,31.20,31.20,31.20,31.20,31.20,31.20,54.90,54.90,54.90,1.82,1.17,1.28,1.20,1.31,1.27,1.07,2.30,1.91,2.06
M,645,Fer López,5.3,5.3,Wolves,30.75,18.00,18.00,18.00,18.00,18.00,18.00,41.40,41.40,41.40,1.20,0.71,0.79,0.73,0.81,0.77,0.63,1.85,1.52,1.63
M,646,Gomes,5.4,5.4,Wolves,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,3.10,2.98,3.72,3.27,2.90,2.93,2.67,3.05,2.52,3.29
M,648,Munetsi,5.4,5.4,Wolves,80.70,77.85,77.85,77.85,77.85,77.85,77.85,0.00,0.00,0.00,3.20,2.86,3.36,3.13,3.26,3.10,2.71,0.00,0.00,0.00
M,650,Chirewa,4.4,4.4,Wolves,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
M,651,Edozie,4.4,4.4,Wolves,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04
M,652,Gonzalez,4.4,4.4,Wolves,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.11,0.11,0.12,0.11,0.12,0.12,0.10,0.13,0.11,0.11
F,654,Strand Larsen,6.4,6.4,Wolves,79.80,79.80,79.80,79.80,79.80,79.80,79.80,82.05,82.05,82.05,3.54,3.34,3.82,3.48,4.03,3.95,2.85,4.31,3.40,3.64
F,657,Chiwome,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.4,4.4,Wolves,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01
D,659,Walker-Peters,4.4,4.4,West Ham,41.10,41.10,41.10,41.10,34.50,34.50,34.50,84.90,84.90,84.90,1.26,1.94,1.32,1.21,1.01,1.08,1.30,1.43,3.14,2.66
M,660,Stach,5.0,5.0,Leeds United,54.30,54.30,54.30,54.30,54.30,54.30,54.30,54.30,54.30,54.30,1.99,2.20,2.21,1.85,2.16,2.11,2.19,2.41,2.33,2.15
F,661,Ekitiké,8.6,8.6,Liverpool,81.90,64.95,36.45,36.45,36.45,36.45,36.45,59.10,59.10,59.10,5.01,3.06,2.39,2.31,2.47,2.13,2.32,3.41,4.00,3.76
